timestamp,open,high,low,close
2023-03-29 05:30:00,114.05,116.0,113.8,115.75
2023-03-31 05:30:00,116.0,117.15,115.05,115.45
2023-04-03 05:30:00,116.15,117.3,115.65,117.1
2023-04-05 05:30:00,117.15,118.1,116.0,117.7
2023-04-06 05:30:00,117.2,119.65,116.7,118.75
2023-04-10 05:30:00,119.1,124.45,118.55,124.05
2023-04-11 05:30:00,124.3,125.6,122.6,124.35
2023-04-11 05:30:00,124.3,125.6,122.6,124.35
2023-04-12 05:30:00,124.05,124.65,123.0,123.3
2023-04-13 05:30:00,123.4,123.4,120.0,121.35
2023-04-17 05:30:00,121.25,123.6,120.5,122.9
2023-04-18 05:30:00,123.4,124.4,121.8,123.25
2023-04-19 05:30:00,123.25,124.35,122.55,122.85
2023-04-20 05:30:00,122.85,123.55,122.25,122.7
2023-04-21 05:30:00,122.7,123.25,121.55,121.9
2023-04-24 05:30:00,122.05,124.15,121.05,123.95
2023-04-25 05:30:00,124.4,127.45,124.0,125.05
2023-04-26 05:30:00,125.0,126.0,124.35,125.3
2023-04-27 05:30:00,125.2,125.8,124.45,125.1
2023-04-28 05:30:00,125.45,132.4,125.15,132.15
2023-05-02 05:30:00,133.9,138.4,133.05,136.45
2023-05-03 05:30:00,136.2,138.6,135.75,136.15
2023-05-04 05:30:00,136.7,140.8,136.25,136.9
2023-05-05 05:30:00,137.05,137.7,132.1,132.3
2023-05-08 05:30:00,132.9,135.25,132.5,133.6
2023-05-09 05:30:00,133.7,135.45,131.5,131.95
2023-05-10 05:30:00,132.1,132.45,130.7,131.45
2023-05-11 05:30:00,132.35,133.6,131.35,131.6
2023-05-12 05:30:00,131.4,133.35,130.35,132.85
2023-05-15 05:30:00,133.45,136.8,131.7,136.35
2023-05-16 05:30:00,136.95,137.55,132.25,132.65
2023-05-17 05:30:00,133.4,134.25,131.35,133.1
2023-05-18 05:30:00,133.1,134.35,129.05,129.5
2023-05-19 05:30:00,130.25,130.55,127.4,129.8
2023-05-22 05:30:00,129.8,130.4,128.8,129.0
2023-05-23 05:30:00,129.5,131.5,128.35,130.5
2023-05-24 05:30:00,130.5,131.45,129.8,130.9
2023-05-25 05:30:00,130.8,133.35,130.5,133.0
2023-05-26 05:30:00,133.0,133.85,132.05,133.45
2023-05-29 05:30:00,134.5,137.8,134.0,135.85
2023-05-30 05:30:00,136.0,141.0,135.2,140.35
2023-05-31 05:30:00,140.45,142.65,139.75,141.55
2023-06-01 05:30:00,142.15,142.45,140.4,140.6
2023-06-02 05:30:00,141.75,145.2,141.45,144.25
2023-06-05 05:30:00,145.0,147.2,144.65,145.25
2023-06-06 05:30:00,145.5,146.4,142.9,146.15
2023-06-07 05:30:00,146.6,147.35,146.15,146.55
2023-06-08 05:30:00,146.6,147.5,145.0,145.8
2023-06-09 05:30:00,145.9,149.45,145.2,149.05
2023-06-12 05:30:00,149.6,155.1,148.8,154.6
2023-06-13 05:30:00,155.15,156.2,151.8,154.9
2023-06-14 05:30:00,155.4,155.95,152.95,153.7
2023-06-15 05:30:00,154.65,155.15,151.0,151.55
2023-06-16 05:30:00,151.75,153.65,150.55,152.6
2023-06-19 05:30:00,153.0,154.6,152.05,153.85
2023-06-20 05:30:00,153.95,161.0,153.3,159.8
2023-06-21 05:30:00,161.1,168.85,160.6,163.85
2023-06-22 05:30:00,163.9,163.9,156.5,159.05
2023-06-23 05:30:00,160.0,160.9,155.45,156.0
2023-06-26 05:30:00,157.0,159.4,155.2,156.25
2023-06-27 05:30:00,157.0,161.6,156.6,161.0
2023-06-28 05:30:00,162.6,168.0,161.2,166.75
2023-06-30 05:30:00,169.0,169.5,164.0,164.65
2023-07-03 05:30:00,166.2,168.0,163.65,166.25
2023-07-04 05:30:00,167.9,167.9,164.0,164.65
2023-07-05 05:30:00,165.1,167.0,164.4,166.5
2023-07-06 05:30:00,166.4,168.0,165.3,165.65
2023-07-07 05:30:00,166.4,166.8,164.3,165.9
2023-07-10 05:30:00,166.0,168.7,165.25,166.9
2023-07-11 05:30:00,167.95,171.15,166.5,169.4
2023-07-12 05:30:00,170.45,170.45,168.0,169.0
2023-07-13 05:30:00,169.6,169.6,163.75,165.3
2023-07-14 05:30:00,161.8,162.3,159.5,160.3
2023-07-17 05:30:00,160.7,161.9,159.85,161.2
2023-07-18 05:30:00,161.25,162.4,159.15,160.1
2023-07-19 05:30:00,160.1,163.3,160.0,162.35
2023-07-20 05:30:00,162.85,163.15,161.55,161.75
2023-07-20 05:30:00,162.85,163.15,161.55,161.75
2023-07-21 05:30:00,161.15,162.8,160.4,161.85
2023-07-24 05:30:00,163.1,175.65,162.35,172.95
2023-07-25 05:30:00,174.25,174.25,171.0,172.15
2023-07-26 05:30:00,172.95,175.55,171.3,173.55
2023-07-27 05:30:00,173.75,188.95,173.3,188.2
2023-07-28 05:30:00,189.8,196.95,188.0,194.25
2023-07-31 05:30:00,194.7,203.85,193.05,202.95
2023-08-01 05:30:00,203.0,204.55,198.0,200.0
2023-08-02 05:30:00,199.0,202.6,191.45,196.3
2023-08-03 05:30:00,195.0,200.9,193.65,199.55
2023-08-04 05:30:00,200.3,202.45,197.4,199.4
2023-08-07 05:30:00,199.4,213.0,198.35,212.05
2023-08-08 05:30:00,213.15,220.7,208.0,217.0
2023-08-09 05:30:00,218.35,219.45,213.1,217.85
2023-08-10 05:30:00,217.45,218.2,212.7,216.6
2023-08-11 05:30:00,227.0,230.65,222.0,224.3
2023-08-14 05:30:00,221.85,223.6,217.35,222.15
2023-08-16 05:30:00,219.95,225.65,218.6,223.15
2023-08-17 05:30:00,223.5,236.15,222.3,235.1
2023-08-18 05:30:00,235.7,238.8,232.25,234.65
2023-08-21 05:30:00,235.75,240.55,231.45,238.9
2023-08-22 05:30:00,239.85,243.2,237.15,238.35
2023-08-23 05:30:00,239.25,240.9,237.7,240.05
2023-08-24 05:30:00,242.1,245.9,240.55,243.5
2023-08-25 05:30:00,242.85,245.35,235.5,239.3
2023-08-28 05:30:00,240.45,244.25,239.15,243.25
2023-08-29 05:30:00,244.0,247.0,241.55,244.35
2023-08-30 05:30:00,245.6,249.25,244.5,245.1
2023-08-31 05:30:00,248.0,249.05,234.85,238.65
2023-09-01 05:30:00,237.95,240.8,230.55,238.8
2023-09-04 05:30:00,240.2,244.8,237.0,243.6
2023-09-05 05:30:00,243.95,244.45,238.0,240.3
2023-09-06 05:30:00,240.3,240.8,233.65,234.65
2023-09-07 05:30:00,236.95,246.5,235.55,245.55
2023-09-08 05:30:00,246.4,272.8,244.4,270.15
2023-09-11 05:30:00,272.9,284.7,269.05,270.45
2023-09-12 05:30:00,272.2,272.45,246.2,248.35
2023-09-13 05:30:00,248.0,253.05,239.9,244.4
2023-09-14 05:30:00,245.35,251.0,240.6,246.5
2023-09-15 05:30:00,248.0,255.25,243.0,244.9
2023-09-18 05:30:00,247.0,252.75,239.6,250.45
2023-09-20 05:30:00,250.35,256.7,247.85,254.3
2023-09-21 05:30:00,255.0,264.0,251.5,259.1
2023-09-22 05:30:00,261.95,272.0,259.35,270.9
2023-09-25 05:30:00,271.8,273.4,265.7,270.45
2023-09-26 05:30:00,269.0,272.75,265.8,267.3
2023-09-27 05:30:00,268.7,285.95,267.2,284.35
2023-09-28 05:30:00,284.2,286.0,279.6,281.3
2023-09-29 05:30:00,283.25,291.95,282.8,287.4
2023-10-03 05:30:00,287.95,294.3,285.3,291.8
2023-10-04 05:30:00,291.6,293.45,280.15,283.15
2023-10-05 05:30:00,286.15,287.0,277.7,279.3
2023-10-06 05:30:00,280.7,286.8,278.2,285.5
2023-10-09 05:30:00,282.25,285.45,278.5,280.4
2023-10-10 05:30:00,282.35,291.65,279.7,290.9
2023-10-11 05:30:00,293.0,294.25,288.6,291.6
2023-10-12 05:30:00,292.9,296.5,289.05,289.8
2023-10-13 05:30:00,290.0,296.95,289.15,293.25
2023-10-16 05:30:00,294.85,299.2,292.6,294.05
2023-10-17 05:30:00,296.5,297.9,292.0,294.1
2023-10-18 05:30:00,294.0,295.45,287.25,289.0
2023-10-19 05:30:00,287.7,295.9,284.35,295.0
2023-10-20 05:30:00,294.8,295.55,284.8,287.85
2023-10-23 05:30:00,287.85,291.15,275.45,278.3
2023-10-25 05:30:00,278.5,283.7,269.5,273.3
2023-10-26 05:30:00,270.0,272.4,259.45,265.75
2023-10-27 05:30:00,267.0,277.6,266.9,273.05
2023-10-30 05:30:00,275.8,279.55,268.0,278.4
2023-10-31 05:30:00,279.2,288.85,277.4,287.6
2023-11-01 05:30:00,288.95,291.9,273.15,282.85
2023-11-02 05:30:00,287.1,307.4,287.1,302.4
2023-11-03 05:30:00,304.0,306.4,299.7,303.85
2023-11-06 05:30:00,307.0,307.3,300.5,304.2
2023-11-07 05:30:00,304.0,312.35,302.1,308.45
2023-11-08 05:30:00,311.5,311.95,307.9,310.2
2023-11-09 05:30:00,311.0,321.65,310.8,318.0
2023-11-10 05:30:00,317.9,326.9,317.15,325.7
2023-11-12 05:30:00,329.0,331.8,326.5,330.55
2023-11-13 05:30:00,328.3,345.15,324.2,333.5
2023-11-15 05:30:00,336.95,342.35,327.85,333.85
2023-11-16 05:30:00,333.85,336.35,328.75,330.35
2023-11-17 05:30:00,331.05,341.05,330.6,339.8
2023-11-20 05:30:00,340.45,348.0,339.05,346.75
2023-11-21 05:30:00,349.85,351.0,332.25,339.1
2023-11-22 05:30:00,340.7,341.9,335.3,337.3
2023-11-23 05:30:00,338.95,342.7,335.8,341.25
2023-11-24 05:30:00,342.25,342.3,337.3,337.95
2023-11-28 05:30:00,339.0,342.4,331.85,339.05
2023-11-29 05:30:00,341.5,346.65,339.25,342.9
2023-11-30 05:30:00,342.95,352.0,338.6,348.7
2023-12-01 05:30:00,354.9,382.7,351.1,374.0
2023-12-04 05:30:00,385.5,394.8,376.15,389.8
2023-12-05 05:30:00,395.7,395.7,386.3,392.1
2023-12-06 05:30:00,392.55,408.0,392.1,400.6
2023-12-07 05:30:00,401.4,403.25,393.0,394.6
2023-12-08 05:30:00,396.0,409.2,395.1,405.45
2023-12-11 05:30:00,407.2,412.0,404.05,408.35
2023-12-12 05:30:00,412.4,412.4,403.4,408.2
2023-12-13 05:30:00,410.0,446.8,409.6,444.8
2023-12-14 05:30:00,447.0,454.75,434.05,442.1
2023-12-15 05:30:00,443.0,444.75,423.65,431.85
2023-12-18 05:30:00,431.85,441.6,423.55,435.1
2023-12-19 05:30:00,437.0,439.2,425.3,435.15
2023-12-20 05:30:00,436.85,439.15,401.0,404.45
2023-12-21 05:30:00,398.0,415.4,389.2,412.2
2023-12-22 05:30:00,417.0,419.0,398.75,406.6
2023-12-26 05:30:00,408.25,422.7,405.25,419.0
2023-12-27 05:30:00,421.45,421.45,408.1,410.5
2023-12-28 05:30:00,413.8,416.9,407.05,410.25
2023-12-29 05:30:00,414.0,415.45,406.2,412.85
2024-01-01 05:30:00,413.7,432.65,410.7,424.85
2024-01-02 05:30:00,426.0,426.65,412.0,419.7
2024-01-03 05:30:00,421.0,431.85,415.35,423.55
2024-01-04 05:30:00,426.0,437.7,425.25,435.8
2024-01-05 05:30:00,440.0,440.15,428.65,434.3
2024-01-08 05:30:00,435.5,444.8,432.45,434.95
2024-01-09 05:30:00,437.5,443.05,425.5,428.8
2024-01-10 05:30:00,427.1,427.9,411.7,420.8
2024-01-11 05:30:00,422.0,431.6,419.3,422.9
2024-01-12 05:30:00,423.2,429.85,418.35,428.55
2024-01-15 05:30:00,430.0,444.7,429.75,440.4
2024-01-16 05:30:00,442.95,447.8,430.85,437.95
2024-01-17 05:30:00,432.5,439.0,424.35,426.4
2024-01-18 05:30:00,424.0,429.5,411.6,424.3
2024-01-19 05:30:00,434.0,453.85,429.25,451.6
2024-01-20 05:30:00,458.0,471.0,453.1,460.15
2024-01-23 05:30:00,482.0,482.0,416.2,434.75
2024-01-24 05:30:00,439.95,473.25,435.5,467.5
2024-01-25 05:30:00,474.0,474.9,462.55,470.15
2024-01-29 05:30:00,477.2,505.6,472.5,499.7
2024-01-30 05:30:00,504.0,511.8,488.45,492.05
2024-01-31 05:30:00,492.05,501.0,484.0,499.05
2024-02-01 05:30:00,503.45,505.8,487.45,494.25
2024-02-02 05:30:00,500.0,513.8,494.0,496.9
2024-02-05 05:30:00,499.5,510.85,494.8,499.9
2024-02-05 05:30:00,499.5,510.85,494.8,499.9
2024-02-06 05:30:00,502.15,504.95,490.65,502.95
2024-02-07 05:30:00,499.2,511.75,498.2,509.0
2024-02-08 05:30:00,512.55,524.0,505.5,509.85
2024-02-09 05:30:00,503.0,505.85,463.3,482.4
2024-02-12 05:30:00,482.4,488.75,449.1,453.55
2024-02-13 05:30:00,449.55,468.25,446.0,464.45
2024-02-14 05:30:00,457.0,484.7,453.15,481.6
2024-02-15 05:30:00,485.95,489.4,479.35,483.35
2024-02-16 05:30:00,486.9,486.95,468.05,473.65
2024-02-19 05:30:00,475.0,480.65,466.5,468.1
2024-02-20 05:30:00,468.1,474.4,463.0,467.2
2024-02-21 05:30:00,467.75,473.7,450.75,454.0
2024-02-22 05:30:00,455.0,463.65,441.35,461.55
2024-02-23 05:30:00,462.1,468.65,459.05,463.95
2024-02-26 05:30:00,463.0,467.2,458.55,459.5
2024-02-27 05:30:00,458.5,460.05,436.85,443.2
2024-02-28 05:30:00,446.05,446.3,424.6,426.6
2024-02-29 05:30:00,429.2,445.0,424.85,442.05
2024-03-01 05:30:00,446.35,462.5,444.35,459.65
2024-03-02 05:30:00,462.25,463.3,459.75,462.25
2024-03-04 05:30:00,464.8,469.0,453.0,464.95
2024-03-05 05:30:00,464.0,470.0,457.8,464.95
2024-03-06 05:30:00,471.0,481.0,463.0,469.6
2024-03-07 05:30:00,471.8,479.0,470.2,472.9
2024-03-11 05:30:00,474.45,487.4,470.25,484.15
2024-03-12 05:30:00,484.95,492.1,474.85,483.5
2024-03-13 05:30:00,483.0,485.7,441.5,448.5
2024-03-14 05:30:00,448.0,467.7,443.55,464.3
2024-03-15 05:30:00,464.95,466.5,430.35,446.7
2024-03-18 05:30:00,441.0,454.7,433.65,436.25
2024-03-19 05:30:00,434.1,438.55,419.55,429.05
2024-03-20 05:30:00,432.05,434.35,414.55,423.0
2024-03-21 05:30:00,430.0,452.45,430.0,450.25
2024-03-22 05:30:00,447.95,464.75,444.0,460.1
2024-03-26 05:30:00,455.2,462.95,453.5,461.4
2024-03-27 05:30:00,463.0,466.55,440.8,445.6
2024-03-28 05:30:00,446.0,455.6,445.0,451.0
2024-04-01 05:30:00,453.0,468.35,453.0,460.55
2024-04-02 05:30:00,461.9,465.9,452.45,463.8
2024-04-03 05:30:00,459.05,475.2,459.05,474.05
2024-04-04 05:30:00,478.3,482.4,469.65,473.9
2024-04-05 05:30:00,472.9,476.9,465.25,471.6
2024-04-08 05:30:00,472.45,474.15,452.6,453.5
2024-04-09 05:30:00,458.0,458.4,439.7,440.9
2024-04-10 05:30:00,443.4,453.4,442.8,448.45
2024-04-12 05:30:00,444.05,448.8,438.25,439.25
2024-04-15 05:30:00,431.0,436.45,422.3,429.1
2024-04-16 05:30:00,425.0,432.85,420.15,429.35
2024-04-18 05:30:00,431.0,440.3,426.05,428.65
2024-04-19 05:30:00,421.0,428.55,414.8,425.75
2024-04-22 05:30:00,427.4,436.4,427.4,434.5
2024-04-23 05:30:00,437.5,440.85,432.2,435.8
2024-04-24 05:30:00,438.45,445.4,435.0,439.8
2024-04-25 05:30:00,438.95,453.8,437.95,451.25
2024-04-26 05:30:00,454.6,461.75,452.3,457.0
2024-04-29 05:30:00,461.0,465.2,455.15,463.0
2024-04-30 05:30:00,464.0,511.65,463.2,507.15
2024-05-02 05:30:00,513.0,557.85,510.65,553.9
2024-05-03 05:30:00,558.0,567.15,553.35,557.8
2024-05-06 05:30:00,531.0,540.2,481.8,516.6
2024-05-07 05:30:00,521.95,527.65,500.95,507.05
2024-05-08 05:30:00,509.0,543.4,505.0,534.0
2024-05-09 05:30:00,536.5,537.7,510.0,511.3
2024-05-10 05:30:00,517.05,519.25,497.3,513.85
2024-05-13 05:30:00,514.0,521.0,500.0,518.15
2024-05-14 05:30:00,519.0,527.45,513.6,522.05
2024-05-15 05:30:00,523.8,535.7,522.0,528.7
2024-05-15 05:30:00,523.8,535.7,522.0,528.7
2024-05-16 05:30:00,535.0,543.8,531.0,541.1
2024-05-17 05:30:00,543.1,547.65,539.3,543.95
2024-05-18 05:30:00,546.7,547.6,543.4,544.85
2024-05-21 05:30:00,544.95,553.9,539.75,546.95
2024-05-22 05:30:00,548.0,548.4,532.1,536.2
2024-05-23 05:30:00,537.0,547.25,535.7,537.35
2024-05-24 05:30:00,539.0,563.5,537.0,554.05
2024-05-27 05:30:00,557.0,591.4,555.6,579.0
2024-05-28 05:30:00,581.0,583.9,558.45,580.2
2024-05-29 05:30:00,573.25,582.75,567.0,568.75
2024-05-30 05:30:00,568.75,572.15,545.0,547.75
2024-05-31 05:30:00,555.1,557.9,525.6,537.75
2024-06-03 05:30:00,578.0,607.8,568.55,604.5
2024-06-04 05:30:00,594.0,594.0,446.0,452.2
2024-06-05 05:30:00,472.0,472.0,408.3,459.5
2024-06-06 05:30:00,469.0,514.3,466.2,490.1
2024-06-07 05:30:00,490.1,501.7,478.0,496.8
2024-06-10 05:30:00,504.0,521.85,496.3,511.2
2024-06-11 05:30:00,512.55,517.65,504.15,510.6
2024-06-12 05:30:00,512.0,520.0,506.3,516.45
2024-06-13 05:30:00,520.9,525.65,515.2,521.5
2024-06-14 05:30:00,523.0,536.9,519.5,532.65
2024-06-18 05:30:00,533.05,536.65,522.05,527.95
2024-06-19 05:30:00,529.75,529.95,512.75,515.6
2024-06-20 05:30:00,516.0,516.0,499.25,506.7
2024-06-21 05:30:00,509.5,522.3,505.15,510.5
2024-06-24 05:30:00,507.7,524.0,500.0,521.5
2024-06-25 05:30:00,523.7,524.7,512.0,521.55
2024-06-26 05:30:00,520.0,521.0,513.0,515.6
2024-06-27 05:30:00,515.0,533.0,513.5,524.85
2024-06-28 05:30:00,523.0,530.4,521.0,525.4
2024-07-01 05:30:00,531.0,553.0,526.25,550.65
2024-07-02 05:30:00,554.95,554.95,530.5,539.2
2024-07-03 05:30:00,550.05,564.2,549.3,562.3
2024-07-04 05:30:00,566.7,581.0,564.0,575.65
2024-07-05 05:30:00,577.0,587.05,572.4,580.45
2024-07-08 05:30:00,582.95,615.55,582.0,607.6
2024-07-09 05:30:00,610.5,619.2,600.7,611.95
2024-07-10 05:30:00,615.3,637.2,602.4,629.85
2024-07-11 05:30:00,632.95,648.0,627.5,645.8
2024-07-12 05:30:00,647.5,654.0,629.65,637.35
2024-07-15 05:30:00,640.0,644.7,631.15,633.75
2024-07-16 05:30:00,634.0,636.9,616.55,617.7
2024-07-18 05:30:00,617.7,620.85,598.0,610.05
2024-07-19 05:30:00,610.75,621.5,596.4,598.4
2024-07-22 05:30:00,595.0,620.6,591.4,618.8
2024-07-23 05:30:00,622.4,624.1,566.55,595.25
2024-07-24 05:30:00,598.0,616.0,596.2,604.55
2024-07-25 05:30:00,597.0,610.4,592.05,608.0
2024-07-26 05:30:00,614.1,629.05,607.5,625.9
2024-07-29 05:30:00,620.0,646.5,615.6,644.6
2024-07-30 05:30:00,643.0,650.6,633.35,642.2
2024-07-31 05:30:00,641.95,648.25,640.55,644.25
2024-08-01 05:30:00,640.0,646.95,623.95,625.2
2024-08-02 05:30:00,612.8,624.5,607.7,611.05
2024-08-05 05:30:00,588.1,597.2,572.65,579.1
2024-08-06 05:30:00,590.0,609.45,563.55,565.45
2024-08-07 05:30:00,583.7,593.35,574.4,590.45
2024-08-08 05:30:00,586.0,594.2,581.9,583.55
2024-08-09 05:30:00,590.1,593.5,585.1,586.9
2024-08-12 05:30:00,583.35,585.35,574.15,578.8
2024-08-13 05:30:00,576.0,582.7,567.4,568.95
2024-08-14 05:30:00,571.25,572.9,560.05,563.7
2024-08-16 05:30:00,572.2,581.45,564.0,579.65
2024-08-19 05:30:00,585.4,591.3,580.0,584.3
2024-08-20 05:30:00,586.95,601.5,581.5,599.9
2024-08-21 05:30:00,602.85,604.95,592.35,594.2
2024-08-22 05:30:00,595.2,597.95,591.35,595.35
2024-08-23 05:30:00,594.1,597.05,585.75,586.7
2024-08-23 05:30:00,594.1,597.05,585.75,586.7
2024-08-26 05:30:00,598.05,598.9,587.1,589.85
2024-08-27 05:30:00,590.0,620.3,586.55,617.35
2024-08-28 05:30:00,619.5,626.25,615.3,618.55
2024-08-29 05:30:00,629.0,636.0,619.1,626.25
2024-08-30 05:30:00,628.2,632.0,618.0,619.75
2024-09-02 05:30:00,619.9,622.5,611.3,617.15
2024-09-03 05:30:00,618.5,630.95,613.3,629.4
2024-09-04 05:30:00,618.0,626.0,617.15,624.65
2024-09-05 05:30:00,625.2,635.4,625.1,630.6
2024-09-06 05:30:00,625.65,630.9,604.0,607.45
2024-09-09 05:30:00,604.5,606.0,580.55,590.05
2024-09-10 05:30:00,594.0,596.55,574.3,577.15
2024-09-11 05:30:00,578.0,581.15,559.7,562.75
2024-09-12 05:30:00,566.0,575.1,553.7,572.8
2024-09-13 05:30:00,574.0,577.0,564.2,567.7
2024-09-16 05:30:00,567.7,570.25,557.2,560.7
2024-09-17 05:30:00,560.7,563.0,542.55,544.85
2024-09-18 05:30:00,555.0,563.25,543.1,546.05
2024-09-19 05:30:00,552.0,555.0,509.85,529.7
2024-09-20 05:30:00,530.0,545.0,527.25,539.95
2024-09-23 05:30:00,542.05,548.9,535.7,542.5
2024-09-24 05:30:00,540.0,550.85,539.55,548.35
2024-09-25 05:30:00,549.4,550.25,538.05,545.05
2024-09-26 05:30:00,543.1,546.5,537.95,544.1
2024-09-27 05:30:00,545.7,561.5,545.0,560.2
2024-09-30 05:30:00,558.0,564.4,550.1,554.5
2024-10-01 05:30:00,555.0,569.45,553.3,556.8
2024-10-03 05:30:00,551.35,562.8,536.1,537.7
2024-10-04 05:30:00,535.0,539.7,520.6,524.05
2024-10-07 05:30:00,527.0,532.35,494.3,500.15
2024-10-08 05:30:00,499.0,526.4,484.1,524.25
2024-10-09 05:30:00,529.0,535.85,526.7,532.4
2024-10-10 05:30:00,536.95,550.35,534.6,544.25
2024-10-11 05:30:00,540.0,545.3,534.55,537.9
2024-10-14 05:30:00,540.0,544.45,537.05,540.35
2024-10-15 05:30:00,544.8,548.45,541.65,547.3
2024-10-16 05:30:00,546.95,555.55,546.0,552.1
2024-10-17 05:30:00,556.0,557.5,534.35,542.35
2024-10-18 05:30:00,538.9,548.5,531.0,546.25
2024-10-21 05:30:00,546.3,548.75,528.85,532.5
2024-10-22 05:30:00,531.0,532.0,505.3,508.05
2024-10-23 05:30:00,508.05,514.8,494.8,505.7
2024-10-24 05:30:00,506.4,527.6,506.4,521.3
2024-10-25 05:30:00,522.0,528.15,500.75,508.0
2024-10-28 05:30:00,511.0,532.55,508.5,523.65
2024-10-29 05:30:00,527.05,549.3,519.3,547.5
2024-10-30 05:30:00,549.0,549.85,532.0,534.25
2024-10-31 05:30:00,533.9,535.85,517.0,522.6
2024-11-01 05:30:00,525.0,529.15,524.55,526.8
2024-11-04 05:30:00,528.0,528.0,506.85,518.35
2024-11-05 05:30:00,516.5,528.65,499.6,526.0
2024-11-06 05:30:00,528.85,536.4,526.3,532.8
2024-11-07 05:30:00,535.0,535.0,524.4,528.65
2024-11-08 05:30:00,526.0,526.0,512.25,514.55
2024-11-11 05:30:00,515.0,541.0,511.35,528.35
2024-11-12 05:30:00,531.0,534.7,512.8,514.5
2024-11-13 05:30:00,515.5,519.55,499.35,508.45
2024-11-14 05:30:00,510.0,513.8,500.3,502.35
2024-11-18 05:30:00,505.3,510.15,495.5,501.0
2024-11-19 05:30:00,510.0,525.7,508.15,516.6
2024-11-21 05:30:00,512.8,514.15,469.0,490.95
2024-11-22 05:30:00,497.8,512.0,490.05,506.25
2024-11-25 05:30:00,527.0,534.4,517.8,519.4
2024-11-26 05:30:00,519.0,525.15,513.0,520.05
2024-11-27 05:30:00,521.55,528.55,518.35,526.35
2024-11-28 05:30:00,526.1,535.75,524.4,528.25
2024-11-29 05:30:00,527.95,535.4,525.4,532.6
2024-12-02 05:30:00,533.0,538.0,530.1,531.9
2024-12-03 05:30:00,534.0,543.5,532.4,539.7
